pkt_rate,byte_rate,flow_dur,src_ip_ent,dst_ip_ent,avg_pkt_size,protocol,n_flows_same_src,label
113181.2536,3559965.1476,57.5196,10.0872,0.1333,31.4537,1,1,1
0.66244,61.739377,52.835,1.5,1.5,93.2,0,1,0
1.095665,101.21208,14.603,1.905639,1.905639,92.375,6,3,0
6.45828,348.747094,3.871,9.189825,0.0,54.0,6,1,1
0.483509,47.383872,28.955,1.970951,1.970951,98.0,1,3,0
43704.7378,57467882.5896,53.2884,0.1484,0.0597,1314.912,17,46,1
4.105722,42345.201437,15.588,1.970951,1.970951,10313.703,6,2,0
0.537153,22.56043,11.17,9.189825,0.0,42.0,17,1,1
13.267627,19711.144807,50.122,1.918296,1.918296,1485.657,17,2,0
22136.0515,20162716.6343,48.8072,0.5418,0.3288,910.8543,17,47,1
1.273885,116.811426,25.905,1.970951,1.970951,91.697,6,3,0
0.754385,68.523292,15.907,1.970951,1.970951,90.833,6,2,0
45782.7962,1856598.9461,53.7067,9.3334,0.154,40.5523,6,5,1
1.613077,67.74922,9.299,9.189825,0.018204,42.0,17,1,1
0.222222,12.0,4.5,9.184875,0.018258,54.0,6,1,1
181297.7888,8626217.7359,31.4465,9.6579,0.1349,47.5804,1,1,1
1.855288,77.922078,1.078,9.189825,0.0,42.0,17,1,1
0.046898,1.969704,42.646,1.970951,1.970951,42.0,0,1,0
16765.2851,686158.9152,51.0101,9.1146,0.0493,40.9274,6,9,1
0.713339,38.52033,9.813,9.189825,0.0,54.0,6,1,1
0.331126,13.907285,12.08,9.189825,0.0,42.0,17,1,1
0.174338,7.322176,5.736,9.189825,0.0,42.0,17,1,1
3.818251,160.366552,2.619,9.189825,0.0,42.0,17,1,1
1.010305,99.009901,4.949,1.521928,1.921928,98.0,1,1,0
5.140187,277.570093,6.42,9.189825,0.0,54.0,6,1,1
19544.1835,24685429.8259,28.2922,2.5152,0.0926,1263.0576,17,16,1
0.389512,36.189161,56.481,1.918296,1.918296,92.909,0,1,0
0.641026,62.820513,6.24,1.918296,1.918296,98.0,0,1,0
0.5794,56.78121,44.874,1.970951,1.970951,98.0,1,2,0
1.137811,104.203108,58.885,1.811278,1.811278,91.582,6,3,0
22612.6301,979884.4425,33.6561,8.7893,0.1945,43.3335,6,5,1
2.257154,121.886336,12.405,9.189825,0.0,54.0,6,1,1
36234.2972,1150450.8677,14.1845,8.5261,0.1869,31.7503,1,2,1
34.205231,1436.619718,0.497,9.189825,0.0,42.0,17,1,1
0.099635,7.904351,30.11,1.905639,1.905639,79.333,0,1,0
17.702558,26306.584963,20.562,1.905639,1.905639,1486.033,17,3,0
5.051302,212.154696,6.335,9.189825,0.0,42.0,17,1,1
0.597183,54.589525,28.467,1.0,1.0,91.412,0,1,0
1.145663,48.11784,12.22,9.189825,0.0,42.0,17,1,1
3.327839,237.987124,32.153,1.905639,1.905639,71.514,6,1,0
1.391788,58.455115,5.748,9.189825,0.0,42.0,17,1,1
2.084574,112.567004,6.716,9.189825,0.0,54.0,6,1,1
0.115314,6.226937,8.672,9.189825,0.0,54.0,6,1,1
5.623243,374.882849,1.067,1.905639,1.905639,66.667,6,2,0
0.561,41.6033,16.9137,0.4241,0.4605,74.1554,1,4,0
1.158528,106.152303,57.832,1.0,1.0,91.627,6,2,0
143163.5699,10850539.4762,77.4674,8.4497,0.0134,75.7912,1,2,1
1.789976,96.658711,3.352,9.189825,0.0,54.0,6,1,1
0.347947,14.613779,2.874,9.189825,0.0,42.0,17,1,1
2.72,246.266,5.7919,1.1794,0.6193,90.54,1,2,0
0.61027,59.806508,55.713,1.970951,1.970951,98.0,1,3,0
6.504065,273.170732,0.615,9.189825,0.0,42.0,17,1,1
197717.0427,6682258.8479,91.851,9.3107,0.0813,33.7971,1,2,1
3.264418,137.10555,2.757,9.189825,0.0,42.0,17,1,1
0.672366,65.891845,20.822,1.970951,1.970951,98.0,1,2,0
0.652848,60.062021,42.889,1.918296,1.918296,92.0,0,1,0
30008.2717,2238062.7936,61.985,8.809,0.2668,74.5815,1,2,1
107549.8339,4839784.5101,111.0369,9.6598,0.1594,45.0004,1,2,1
5.062653,45672.645637,43.653,1.905639,1.905639,9021.484,6,2,0
0.599574,57.079474,33.357,1.905639,1.905639,95.2,0,1,0
20610.0254,1102726.8999,64.8136,5.0461,0.1427,53.5044,6,5,1
0.833472,73.645608,29.995,1.970951,1.970951,88.36,6,3,0
68724.8084,4806101.4761,20.0289,9.1083,0.0581,69.9326,1,2,1
0.092971,3.904797,10.756,1.459148,1.459148,42.0,0,1,0
83884.7173,4284904.0225,31.6407,7.4724,0.0889,51.0809,1,2,1
0.430154,18.066459,9.299,9.189825,0.018204,42.0,17,1,1
0.045841,2.108689,43.629,1.970951,1.970951,46.0,17,3,0
0.113727,4.776527,8.793,9.189825,0.0,42.0,17,1,1
4.050223,170.109356,2.469,9.189825,0.0,42.0,17,1,1
3.607094,258.925888,59.882,1.970951,1.970951,71.782,6,2,0
4.7048,354.609,12.8347,0.8235,0.8816,75.3717,1,2,0
0.482223,44.802946,22.811,1.905639,1.905639,92.909,0,1,0
1.307656,54.921541,8.412,9.189825,0.0,42.0,17,1,1
0.381825,16.036655,2.619,9.189825,0.0,42.0,17,1,1
184011.1955,9749029.162,42.8688,9.5813,0.1357,52.9806,1,1,1
0.694532,29.17035,15.838,9.189825,0.0,42.0,17,1,1
0.316356,17.083202,6.322,9.189825,0.0,54.0,6,1,1
5.878511,317.439582,1.531,9.189825,0.0,54.0,6,1,1
129796.9544,11022029.8552,105.2639,7.4939,0.1637,84.9175,1,2,1
0.594245,55.676182,43.753,1.918296,1.918296,93.692,0,1,0
0.978822,41.110518,11.238,9.189825,0.0,42.0,17,1,1
128357.8871,4632839.0893,113.4757,8.5815,0.0577,36.0931,1,2,1
0.301114,29.509184,13.284,1.905639,1.905639,98.0,1,2,0
179703.1946,9140111.3721,99.8612,10.3348,0.2476,50.8623,1,1,1
2.859412,154.408261,6.295,9.189825,0.0,54.0,6,1,1
0.074901,3.145832,13.351,9.189825,0.0,42.0,17,1,1
4.550544,47673.480443,27.689,1.918296,1.918296,10476.437,6,1,0
6.320082,67272.680938,9.81,1.970951,1.970951,10644.274,6,2,0
0.032215,1.481911,31.041,1.918296,1.918296,46.0,17,2,0
0.17449,9.422439,5.731,9.189825,0.0,54.0,6,1,1
0.571625,56.019207,34.988,1.970951,1.970951,98.0,1,2,0
1.475859,130.508117,4.743,1.918296,1.918296,88.429,6,2,0
18.759019,1012.987013,2.772,9.184875,0.018258,54.0,6,1,1
1.229966,112.933284,26.83,1.918296,1.918296,91.818,6,2,0
0.570602,55.918975,49.071,1.891061,1.974938,98.0,1,3,0
0.047471,1.993781,42.131,1.905639,1.905639,42.0,0,1,0
9.097801,382.107657,1.319,9.189825,0.0,42.0,17,1,1
0.245128,10.295379,16.318,9.189825,0.0,42.0,17,1,1
0.608231,59.606677,14.797,1.970951,1.970951,98.0,1,2,0
0.944002,83.600801,26.483,1.918296,1.918296,88.56,6,2,0
37120.8002,2152913.3558,35.6169,8.2377,0.1575,57.9975,1,2,1
0.285205,11.97861,14.025,9.189825,0.018204,42.0,17,1,1
1.207834,50.729014,11.591,9.189825,0.0,42.0,17,1,1
0.733407,39.60396,2.727,9.184875,0.018258,54.0,6,1,1
0.647808,27.207946,9.262,9.189825,0.0,42.0,17,1,1
1.434309,60.240964,6.972,9.189825,0.0,42.0,17,1,1
0.035744,1.644208,27.977,1.974938,1.891061,46.0,17,3,0
156902.3842,11691640.7758,48.5873,7.5271,0.2798,74.5154,1,1,1
5.282646,371.562577,20.255,1.905639,1.905639,70.336,6,1,0
33426.9113,1880694.8303,24.0446,5.5795,0.4629,56.2629,6,7,1
2.704327,146.033654,3.328,9.189825,0.0,54.0,6,1,1
4.47963,44643.207303,35.494,1.905639,1.905639,9965.824,6,1,0
3.068661,128.883774,2.607,9.189825,0.0,42.0,17,1,1
0.413565,17.369727,9.672,9.189825,0.0,42.0,17,1,1
92744.9023,49476257.6556,51.3936,1.5735,0.407,533.4661,17,29,1
5420.4058,515695.7992,81.6882,7.8292,0.2081,95.1397,1,2,1
16137.0302,14588828.9172,40.0513,2.485,0.171,904.0591,17,12,1
0.692445,67.859616,27.439,1.905639,1.905639,98.0,1,2,0
40.256502,2173.851087,2.807,9.184875,0.018258,54.0,6,1,1
1907.4703,112286.8292,65.9788,5.7283,0.3219,58.8669,6,6,1
0.209688,11.323129,19.076,9.189825,0.0,54.0,6,1,1
0.567788,55.643177,31.702,1.970951,1.970951,98.0,1,2,0
0.575758,56.424311,43.421,1.970951,1.970951,98.0,1,2,0
0.318438,28.234795,37.684,1.918296,1.918296,88.667,0,1,0
0.048728,2.046584,20.522,1.918296,1.918296,42.0,0,1,0
129743.4892,5299820.2414,86.0245,7.2786,0.2821,40.8484,1,2,1
189945.6283,6615937.5467,40.8311,10.489,0.0804,34.8307,1,2,1
198637.5725,7203514.5089,119.3879,9.5409,0.0155,36.2646,1,2,1
56480.7915,49194316.5455,17.5612,1.0104,0.3278,870.992,17,17,1
60.390141,2536.385936,8.561,9.189825,0.0,42.0,17,1,1
99.438653,4176.423416,1.247,9.189825,0.0,42.0,17,1,1
14.936337,22176.569812,36.756,1.905639,1.905639,1484.74,17,2,0
16.754283,24909.269695,26.441,1.918296,1.918296,1486.74,17,2,0
27325.8756,1565072.0207,30.7483,5.9493,0.4412,57.2744,6,5,1
171169.448,15076725.3894,12.8437,8.2628,0.1837,88.0807,1,1,1
3.587365,150.66935,11.429,9.189825,0.018204,42.0,17,1,1
1.087193,45.6621,9.198,9.189825,0.018204,42.0,17,1,1
0.63383,59.313129,59.953,1.905639,1.905639,93.579,0,1,0
0.694605,29.17342,4.319,9.189825,0.0,42.0,17,1,1
0.839176,71.777562,53.624,1.918296,1.918296,85.533,6,2,0
86037.9208,7175696.0901,104.808,9.8785,0.2917,83.4016,1,2,1
92174.809,126053128.7369,50.2566,1.08,0.3324,1367.5442,17,46,1
3.809524,205.714286,2.1,9.189825,0.0,54.0,6,1,1
0.075677,3.178447,13.214,1.905639,1.905639,42.0,0,1,0
0.63004,58.215726,15.872,1.905639,1.905639,92.4,0,1,0
3.5114,381.5454,15.2928,0.0511,1.1441,108.6594,1,4,0
35945.1021,2094663.3095,14.6566,8.9576,0.0753,58.274,6,5,1
0.906965,73.750537,20.949,1.970951,1.970951,81.316,6,3,0
38909.7181,1445420.1976,89.9257,7.3636,0.213,37.1481,1,2,1
6183.845894,346284.555593,2.959,9.189825,0.018204,55.998,1,1,1
1.074229,98.442368,46.545,1.970951,1.970951,91.64,6,3,0
1251.6551,88803.8654,76.5025,8.1135,0.1354,70.9492,1,2,1
0.604047,59.196617,6.622,1.905639,1.905639,98.0,0,1,0
76759.3243,4660597.9736,75.0825,9.7307,0.2993,60.717,1,2,1
4.517333,313.463616,20.366,1.970951,1.970951,69.391,6,2,0
16.236622,24139.642281,27.284,1.905639,1.905639,1486.74,17,2,0
0.572246,56.080114,17.475,1.905639,1.905639,98.0,1,3,0
0.042443,1.952379,23.561,1.970951,1.970951,46.0,17,3,0
0.0526,2.419609,57.034,1.811278,1.811278,46.0,17,3,0
98.292984,9632.71248,50.146,9.189825,0.018204,98.0,1,1,1
109783.0465,7464771.8622,117.517,7.6644,0.1747,67.9957,1,1,1
5.147403,216.190922,2.137,9.184875,0.018258,42.0,17,1,1
0.400249,39.224406,22.486,1.905639,1.905639,98.0,1,3,0
41481.9059,1868968.7421,35.2833,9.1024,0.0461,45.055,6,8,1
0.373057,36.559585,24.125,1.970951,1.970951,98.0,1,2,0
160820.5826,5253414.5957,77.3005,8.1976,0.2968,32.6663,1,2,1
0.471298,25.45009,10.609,9.189825,0.0,54.0,6,1,1
0.606173,56.576134,59.389,1.905639,1.905639,93.333,0,1,0
1.533604,64.411367,11.085,9.189825,0.018204,42.0,17,1,1
2.600655,109.227509,10.382,9.189825,0.0,42.0,17,1,1
13.958899,753.780535,7.737,9.189825,0.0,54.0,6,1,1
32.258065,3161.290323,0.031,1.459148,1.459148,98.0,1,1,0
0.07227,3.90258,13.837,9.189825,0.018204,54.0,6,1,1
73846.1571,74102079.4625,35.275,1.1028,0.0584,1003.4656,17,26,1
0.572564,54.225186,29.691,1.905639,1.905639,94.706,0,1,0
42259.7023,1578514.5707,30.4236,9.504,0.0208,37.3527,1,1,1
4539.7513,270668.3053,86.876,9.7538,0.277,59.6218,1,1,1
85325.282,5569425.5389,55.9805,9.9114,0.1978,65.2729,1,2,1
0.475014,19.950599,10.526,9.189825,0.0,42.0,17,1,1
30923.0943,1801657.7575,55.1001,7.5193,0.2988,58.2625,6,3,1
0.985464,41.389505,8.118,9.189825,0.0,42.0,17,1,1
13.545885,20101.009525,35.066,1.905639,1.905639,1483.92,17,2,0
5.051494,51698.672514,25.537,1.905639,1.905639,10234.333,6,1,0
6.849315,369.863014,0.584,8.794416,0.0,54.0,6,1,1
48965.9076,2170837.1172,8.5106,8.4048,0.2703,44.3336,6,3,1
0.611247,25.672372,11.452,9.189825,0.0,42.0,17,1,1
5.720824,308.924485,1.748,9.189825,0.0,54.0,6,1,1
4.483001,321.976398,41.267,1.918296,1.918296,71.822,6,1,0
12.160898,808.231993,2.138,1.5,1.5,66.462,6,2,0
4.7653,492.4369,3.0329,0.0635,0.9721,103.3373,1,2,0
11.913626,643.335815,1.343,9.189825,0.0,54.0,6,1,1
2.435724,102.300406,11.085,9.189825,0.018204,42.0,17,1,1
1.028661,93.608116,56.384,1.0,1.0,91.0,6,2,0
3.245614,136.315789,11.4,9.189825,0.018204,42.0,17,1,1
2.272061,95.426561,13.644,9.189825,0.0,42.0,17,1,1
26400.6844,1280747.2887,34.3327,7.1693,0.076,48.5119,6,2,1
163696.3365,7782709.4733,31.832,7.4387,0.1011,47.5436,1,1,1
21.935933,1184.54039,2.872,9.184875,0.018258,54.0,6,1,1
1.626016,68.292683,7.38,9.184875,0.018258,42.0,17,1,1
0.07057,2.963939,42.511,1.970951,1.970951,42.0,0,1,0
48486.7498,3346494.0603,62.8345,7.7756,0.227,69.0187,1,2,1
2.137382,89.770047,13.568,9.189825,0.0,42.0,17,1,1
4.05551,41827.672518,31.562,1.970951,1.970951,10313.789,6,2,0
1.129624,47.444225,14.164,9.189825,0.018204,42.0,17,1,1
0.525118,22.054962,5.713,9.189825,0.0,42.0,17,1,1
172494.4596,12967688.8899,97.5229,8.928,0.0261,75.1774,1,2,1
0.373646,15.693112,8.029,9.189825,0.0,42.0,17,1,1
0.612916,60.065749,53.841,1.918296,1.918296,98.0,1,2,0
0.599357,58.736991,55.059,1.905639,1.905639,98.0,1,2,0
92431.3246,46627992.197,7.8021,2.4492,0.1507,504.4609,17,23,1
11.206444,115580.458764,5.711,1.0,1.0,10313.75,6,1,0
0.792707,33.293698,12.615,9.189825,0.0,42.0,17,1,1
4.661509,41128.646035,51.7,1.905639,1.905639,8823.033,6,2,0
6.711409,281.879195,0.447,9.189825,0.0,42.0,17,1,1
42502.0902,1705505.0242,53.4875,6.9446,0.3502,40.1276,6,4,1
45734.8663,2822745.5833,81.0638,9.7074,0.037,61.7198,1,2,1
19256.6432,881251.3585,86.2045,5.2829,0.1924,45.7635,6,9,1
0.979482,79.44118,19.398,1.905639,1.905639,81.105,6,2,0
0.57039,53.901822,28.051,1.918296,1.918296,94.5,0,1,0
4.573581,192.090395,3.717,9.184875,0.018258,42.0,17,1,1
4.9391,609.582,27.2694,0.2772,1.2625,123.4208,1,1,0
14.115316,20950.830093,53.488,1.918296,1.918296,1484.262,17,2,0
1.778004,157.226314,3.937,1.970951,1.970951,88.429,6,3,0
0.160256,8.653846,12.48,9.189825,0.0,54.0,6,1,1
13897.9776,890637.9575,88.2622,8.2911,0.0317,64.084,1,1,1
3.536252,252.722697,46.094,1.918296,1.918296,71.466,6,1,0
97053.5446,51608256.3426,49.8448,0.95,0.0143,531.7504,17,39,1
3.3845,426.2971,1.0604,0.3481,1.3756,125.9567,1,1,0
1.11956,101.180202,21.437,1.905639,1.905639,90.375,6,2,0
0.065807,3.553567,15.196,9.189825,0.0,54.0,6,1,1
192073.1385,16460427.986,83.794,8.3917,0.1009,85.6988,1,2,1
1.4957,168.8105,12.0158,1.0706,0.9938,112.8605,1,1,0
0.886401,72.078376,21.435,1.905639,1.905639,81.316,6,3,0
137184.2948,6697542.5191,15.031,8.0843,0.075,48.8215,1,2,1
0.363196,15.254237,8.26,9.189825,0.0,42.0,17,1,1
0.909229,89.10441,6.599,1.905639,1.905639,98.0,1,3,0
47036.5474,3425880.0522,94.1353,7.5398,0.107,72.8344,1,1,1
4.100228,221.412301,4.39,9.189825,0.0,54.0,6,1,1
44.274578,4335.729963,52.852,9.187352,0.0,97.928,0,1,1
3.0383,347.9632,1.4866,0.4431,0.6787,114.5273,1,1,0
0.047666,2.192617,41.959,1.970951,1.970951,46.0,17,3,0
0.540394,22.696568,3.701,9.189825,0.0,42.0,17,1,1
15.448924,22943.446834,57.415,1.459148,1.459148,1485.116,17,2,0
0.655063,27.512633,10.686,9.189825,0.0,42.0,17,1,1
0.7029,53.1401,17.63,1.491,0.2084,75.5997,1,2,0
56629.4491,3523924.9874,55.9939,9.7405,0.225,62.2278,1,2,1
4.611505,47562.123214,41.635,1.905639,1.905639,10313.797,6,1,0
54882.5601,4305218.2451,70.2403,9.2912,0.0147,78.4442,1,1,1
0.433426,18.203883,11.536,9.189825,0.0,42.0,17,1,1
1.359975,57.118945,9.559,9.189825,0.018204,42.0,17,1,1
0.321854,13.517863,3.107,9.189825,0.0,42.0,17,1,1
1.365987,73.763294,10.249,9.189825,0.0,54.0,6,1,1
2.2617,176.3162,11.0349,0.4125,1.0097,77.9558,1,4,0
4.821023,49467.014713,40.033,1.905639,1.905639,10260.689,6,2,0
0.046371,1.9476,21.565,9.189825,0.0,42.0,17,1,1
0.114201,4.796437,17.513,9.189825,0.0,42.0,17,1,1
3.804643,205.450734,12.879,9.189825,0.0,54.0,6,1,1
0.902313,74.322078,21.057,1.974938,1.891061,82.368,6,3,0
7.83572,329.100243,3.701,9.189825,0.0,42.0,17,1,1
143798.9096,10495320.7015,41.7521,8.7443,0.1101,72.9861,1,2,1
0.046417,2.135165,21.544,1.905639,1.905639,46.0,17,3,0
0.650195,63.719116,1.538,1.905639,1.905639,98.0,1,3,0
0.146585,6.156552,13.644,9.189825,0.0,42.0,17,1,1
7544.6153,321239.16,89.9966,10.3533,0.1104,42.5786,1,1,1
0.862193,36.212099,6.959,9.189825,0.0,42.0,17,1,1
1.078582,58.243451,19.47,9.189825,0.0,54.0,6,1,1
1.126481,100.842608,22.193,1.905639,1.905639,89.52,6,2,0
31215.6661,1421623.148,85.2321,8.6401,0.1774,45.542,1,1,1
0.936768,50.58548,4.27,9.184875,0.018258,54.0,6,1,1
0.159617,6.703911,6.265,9.189825,0.0,42.0,17,1,1
0.443557,18.629408,4.509,9.189825,0.0,42.0,17,1,1
14.677136,21821.091343,30.183,1.905639,1.905639,1486.74,17,2,0
0.604558,59.24672,49.623,1.905639,1.905639,98.0,1,3,0
144.427002,7799.058085,0.637,9.189825,0.0,54.0,6,1,1
13.59563,20213.172109,32.584,1.905639,1.905639,1486.74,17,3,0
0.999818,53.990184,11.002,9.189825,0.0,54.0,6,1,1
1.396944,128.391822,23.623,1.905639,1.905639,91.909,6,2,0
6.779661,580.508475,1.18,1.905639,1.905639,85.625,6,3,0
0.544318,52.12393,45.929,1.891061,1.974938,95.76,0,1,0
4.307598,304.25917,39.233,1.918296,1.918296,70.633,6,1,0
146680.3282,11213235.8685,73.5943,7.284,0.2854,76.4468,1,2,1
0.236813,9.946125,16.891,9.189825,0.0,42.0,17,1,1
0.05552,2.553924,36.023,1.891061,1.974938,46.0,17,3,0
0.389978,38.217802,20.514,1.905639,1.905639,98.0,1,3,0
0.042608,1.959949,23.47,1.905639,1.905639,46.0,17,2,0
0.614682,60.238848,56.94,1.970951,1.970951,98.0,1,3,0
191547.5134,12458483.1182,68.7579,7.2977,0.1647,65.0412,1,2,1
0.411862,40.362438,9.712,1.905639,1.905639,98.0,1,2,0
27.64977,1161.290323,0.217,9.189825,0.0,42.0,17,1,1
3188.891,136782.5769,37.7146,6.2476,0.4734,42.8935,6,6,1
0.973624,40.892193,11.298,9.184875,0.018258,42.0,17,1,1
3.272167,234.697806,15.586,1.970951,1.970951,71.725,6,2,0
41106.0094,1827897.1184,42.9891,8.7555,0.1143,44.4679,6,5,1
0.837935,74.705111,46.543,1.970951,1.970951,89.154,6,3,0
0.402793,16.917293,7.448,9.189825,0.0,42.0,17,1,1
1.258125,67.938771,19.076,9.189825,0.0,54.0,6,1,1
13.934381,20682.062955,18.013,1.974938,1.891061,1484.247,17,2,0
0.886997,37.253858,5.637,9.184875,0.018258,42.0,0,1,1
190312.8065,15984941.0962,44.6529,9.5858,0.2679,83.993,1,2,1
1269.425901,53315.88785,3.745,9.189825,0.0,42.0,17,1,1
83239.7975,7553655.8826,90.9561,9.3764,0.1236,90.7457,1,2,1
37525.2753,1713128.5885,65.6713,5.1013,0.0809,45.6527,6,9,1
0.941265,92.243976,5.312,1.918296,1.918296,98.0,1,2,0
103526.6654,9924299.5137,94.8096,9.6137,0.2162,95.8623,1,1,1
0.374806,34.822904,58.697,1.918296,1.918296,92.909,0,1,0
188550.6372,13257749.843,98.5222,7.8826,0.0611,70.314,1,1,1
3.483237,247.994029,16.077,1.918296,1.918296,71.196,6,1,0
0.039455,1.814918,50.691,1.918296,1.918296,46.0,17,2,0
3.618297,255.11692,55.551,1.970951,1.970951,70.507,6,2,0
148983.6736,8823287.5205,104.8763,7.1528,0.0485,59.2232,1,2,1
0.069725,2.928462,14.342,9.189825,0.018204,42.0,17,1,1
0.06566,2.757715,15.23,1.970951,1.970951,42.0,0,1,0
117828.2583,8081566.0423,32.2708,7.269,0.24,68.5877,1,1,1
18.658621,27734.323509,21.545,1.905639,1.905639,1486.408,17,2,0
1.450358,133.169252,22.753,1.905639,1.905639,91.818,6,3,0
2.1487,146.1788,15.3098,1.4197,1.1479,68.0305,1,2,0
4.566713,43610.288858,18.175,1.5,1.5,9549.602,6,1,0
1.135435,101.553275,22.018,1.974938,1.891061,89.44,6,2,0
5.131004,215.502183,9.16,9.189825,0.018204,42.0,17,1,1
0.768403,32.272937,6.507,9.184875,0.0,42.0,0,1,1
0.305605,12.835401,16.361,9.189825,0.0,42.0,17,1,1
0.443298,41.186427,24.814,1.905639,1.905639,92.909,0,1,0
54359.7406,4985935.3823,92.6737,7.7753,0.1391,91.7211,1,1,1
10.603965,445.366528,2.169,9.189825,0.0,42.0,17,1,1
0.662032,62.562066,48.336,1.0,1.0,94.5,0,1,0
85.699383,8398.539511,57.515,9.189825,0.018204,98.0,1,1,1
0.125881,5.287009,7.944,9.189825,0.0,42.0,17,1,1
0.034779,1.599833,28.753,1.970951,1.970951,46.0,17,3,0
0.120424,11.801541,16.608,9.178952,0.036567,98.0,0,1,1
1.171818,106.098335,20.481,1.918296,1.918296,90.542,6,2,0
0.064537,2.710552,15.495,1.970951,1.970951,42.0,0,1,0
0.53135,22.316684,1.882,9.189825,0.0,42.0,17,1,1
3.382326,241.221327,32.522,1.970951,1.970951,71.318,6,2,0
14.387648,604.281202,8.549,9.189825,0.0,42.0,17,1,1
0.615901,60.358343,17.86,1.970951,1.970951,98.0,1,2,0
81404.1315,86769874.4359,55.0118,2.065,0.0277,1065.9149,17,29,1
1.043841,92.484342,23.95,1.970951,1.970951,88.6,6,3,0
146796.2749,10743679.372,49.8456,9.6945,0.1645,73.1877,1,2,1
1.081666,58.409951,7.396,9.189825,0.0,54.0,6,1,1
0.054603,2.948564,18.314,9.189825,0.0,54.0,6,1,1
0.070028,2.941176,14.28,1.970951,1.970951,42.0,0,1,0
8901.8386,510729.9639,35.4824,8.2835,0.0278,57.3735,6,5,1
0.251953,10.582011,15.876,9.189825,0.0,42.0,17,1,1
0.901104,88.308178,8.878,1.905639,1.905639,98.0,1,2,0
5.235167,282.699019,12.034,9.184875,0.018258,54.0,6,1,1
3.853746,208.102265,10.639,9.189825,0.0,54.0,6,1,1
0.349906,32.509463,31.437,1.905639,1.905639,92.909,0,1,0
0.571195,55.977152,49.02,1.970951,1.970951,98.0,1,2,0
0.428541,17.998714,14.001,9.189825,0.0,42.0,17,1,1
2.910361,122.235157,6.872,9.189825,0.0,42.0,17,1,1
3.126861,168.850506,6.716,9.189825,0.0,54.0,6,1,1
14.013866,20819.800645,47.453,1.905639,1.905639,1485.657,17,3,0
53516.402,2834962.0834,13.19,7.128,0.0559,52.9737,1,2,1
4.804139,259.423503,2.706,9.189825,0.0,54.0,6,1,1
0.653221,27.43529,12.247,9.189825,0.0,42.0,17,1,1
0.568975,52.86298,19.333,1.970951,1.970951,92.909,0,1,0
0.538654,52.788122,42.699,1.811278,1.811278,98.0,1,1,0
0.763845,32.081477,7.855,9.189825,0.0,42.0,17,1,1
0.882321,37.057461,9.067,9.189825,0.0,42.0,17,1,1
3.358522,181.360202,1.191,9.189825,0.0,54.0,6,1,1
0.617799,60.544331,59.89,1.918296,1.918296,98.0,1,2,0
0.424628,22.929936,7.065,9.189825,0.0,54.0,6,1,1
36467.8811,3153787.8213,87.448,9.377,0.1821,86.4812,1,1,1
2.762431,116.022099,2.896,9.189825,0.0,42.0,17,1,1
0.708918,65.504041,14.106,1.5,1.5,92.4,0,1,0
0.781047,42.176517,3.841,9.189825,0.0,54.0,6,1,1
4.60733,248.795812,4.775,9.184875,0.018258,54.0,6,1,1
0.598775,58.679932,43.422,1.970951,1.970951,98.0,1,2,0
7.384132,310.133543,6.365,9.189825,0.0,42.0,17,1,1
28106.738,1489720.6529,46.5851,8.3969,0.2772,53.0023,6,8,1
30912.9523,1316598.7905,54.6662,8.2508,0.3001,42.5905,6,7,1
181584.8944,9663169.7649,71.8429,9.4786,0.1445,53.2157,1,2,1
0.068228,2.86559,43.97,1.974938,1.891061,42.0,0,1,0
0.656728,64.359362,45.681,1.970951,1.970951,98.0,1,2,0
1.350439,72.9237,13.329,9.189825,0.0,54.0,6,1,1
0.241238,19.781507,29.017,1.905639,1.905639,82.0,0,1,0
0.605932,59.381343,33.007,1.905639,1.905639,98.0,1,2,0
4.846394,344.504682,12.174,1.921928,1.921928,71.085,0,1,0
1.205,118.7174,21.5532,1.2819,0.1217,98.5187,1,4,0
88304.0938,7041321.5802,12.7542,7.7481,0.0591,79.7395,1,1,1
0.176491,7.412637,16.998,9.189825,0.0,42.0,17,1,1
4.06575,290.563967,40.091,1.918296,1.918296,71.466,6,1,0
1.147624,104.321782,35.726,1.905639,1.905639,90.902,6,2,0
1.411101,125.940734,8.504,1.905639,1.905639,89.25,6,1,0
51919.1422,1808812.9919,90.7123,8.1227,0.1161,34.839,1,2,1
0.061667,2.590035,16.216,1.905639,1.905639,42.0,0,1,0
0.785546,68.705058,16.549,1.905639,1.905639,87.462,6,1,0
2.575588,108.174692,8.93,9.189825,0.018204,42.0,17,1,1
13038.8906,646333.2169,29.2999,5.0857,0.1487,49.5696,6,5,1
4.468461,45731.788424,28.869,1.970951,1.970951,10234.349,6,2,0
4.9996,563.1445,26.2163,0.5797,1.1299,112.6389,1,3,0
0.300661,12.627781,6.652,8.005625,0.0,42.0,0,1,1
1.386749,74.884438,19.47,9.189825,0.0,54.0,6,1,1
5.354752,289.156627,7.47,9.184875,0.018258,54.0,6,1,1
0.642628,62.977508,28.01,1.970951,1.970951,98.0,1,2,0
150137.2342,13273864.0993,13.709,10.26,0.0967,88.4115,1,2,1
1.875,190.3238,2.3138,0.3343,1.4403,101.5071,1,2,0
127149.8131,7462252.7863,106.655,8.163,0.2702,58.6887,1,2,1
116637.6896,5045325.5995,15.973,8.0885,0.0501,43.2564,1,1,1
